Country,Commodity,Year,Loss Percentage,Loss Quantity,Stage,Method,Reference
Sierra Leone,Maize,2018,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2018,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2018,6.42,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2018,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2017,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2017,14.19,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2017,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2017,2.3,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2017,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2017,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2017,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2016,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2016,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2016,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2016,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2016,2.3,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2016,14.19,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2016,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2015,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2015,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2015,2.3,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2015,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2015,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2015,13.76,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2015,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2014,2.4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2014,2.29,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2014,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2014,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2014,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2014,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2014,13.79,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2013,2.29,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2013,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2013,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2013,13.79,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2013,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2013,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2013,2.4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2012,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2012,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2012,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2012,14.05,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2012,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2012,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2012,2.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2011,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2011,6.49,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2011,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2011,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2011,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2011,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2011,2.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2010,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2010,13.59,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2010,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2010,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2010,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2010,2.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2010,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2009,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2009,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2009,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2009,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2009,4.24,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2009,6.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2009,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2008,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2008,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2008,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2008,6.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2008,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2008,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2008,4.63,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2007,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2007,4.63,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2007,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2007,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2007,6.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2007,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2007,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2006,2.7,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2006,6.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2006,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2006,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2006,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2006,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2006,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2005,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2005,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2005,2.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2005,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2005,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2005,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2005,6.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2004,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2004,2.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2004,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2004,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2004,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2004,6.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2004,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2003,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2003,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2003,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2003,2.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2003,6.49,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2003,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2003,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2002,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2002,11.67,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2002,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2002,2.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2002,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2002,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2002,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2001,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2001,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2001,11.68,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2001,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Maize,2001,2.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2001,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2001,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2000,2.39,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2000,2.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2000,4,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2000,6.42,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Maize,2000,1.65,0,Transport,Modelled Estimates,N/A
Sierra Leone,Maize,2000,1.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Maize,2000,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2020,4.4,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2020,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2020,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2020,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2020,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2020,0.33,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2020,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2019,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2019,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2019,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2019,4.4,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2019,0.33,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2019,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2019,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2018,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2018,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2018,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2018,0.33,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2018,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2018,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2018,4.4,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2017,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2017,12.42,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2017,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2017,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2017,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2017,0.3,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2017,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2016,12.42,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2016,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2016,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2016,0.3,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2016,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2016,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2016,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2015,0.3,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2015,12.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2015,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2015,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2015,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2015,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2015,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2014,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2014,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2014,12.96,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2014,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2014,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2014,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2014,0.31,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2013,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2013,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2013,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2013,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2013,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2013,13.22,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2013,0.32,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2012,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2012,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2012,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2012,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2012,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2012,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2012,13.72,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2011,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2011,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2011,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2011,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2011,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2011,4.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2011,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2010,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2010,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2010,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2010,13.03,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2010,0.33,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2010,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2010,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2010,7,0,Storage,Case Study,Joint ADB/FAO Rapid Country Needs Assessment -
Sierra Leone,Rice,2010,8,0,Farm,Case Study,Joint ADB/FAO Rapid Country Needs Assessment
Sierra Leone,Rice,2010,6.2,0,Farm,Case Study,"Joint ADB/FAO Rapid Country Needs Assessment/ Peters D. July 15, 2005. Production & Market Systems: Kailahun, Kono, & Koinadugu Districts of Sierra Leone; A consulting report for CRS-Sierra Leone."
Sierra Leone,Rice,2010,5,0,Harvest,Case Study,"Joint ADB/FAO Rapid Country Needs Assessment/ Peters D. July 15, 2005. Production & Market Systems: Kailahun, Kono, & Koinadugu Districts of Sierra Leone; A consulting report for CRS-Sierra Leone."
Sierra Leone,Rice,2010,6.6,0,Farm,Case Study,"Joint ADB/FAO Rapid Country Needs Assessment/ Peters D. July 15, 2005. Production & Market Systems: Kailahun, Kono, & Koinadugu Districts of Sierra Leone; A consulting report for CRS-Sierra Leone."
Sierra Leone,Rice,2009,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2009,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2009,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2009,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2009,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2009,4.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2009,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2008,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2008,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2008,4.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2008,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2008,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2008,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2008,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2007,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2007,0.35,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2007,7.07,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2007,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2007,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2007,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2007,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2006,7.07,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2006,0.35,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2006,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2006,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2006,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2006,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2006,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2005,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2005,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2005,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2005,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2005,4.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2005,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2005,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2004,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2004,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2004,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2004,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2004,4.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2004,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2004,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2003,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2003,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2003,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2003,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2003,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2003,4.5,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2003,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2002,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2002,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2002,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2002,10.45,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2002,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2002,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2002,0.33,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2001,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2001,1.25,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2001,13.72,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2001,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2001,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2001,0.34,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2001,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2000,2.5,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2000,1,0,Transport,Modelled Estimates,N/A
Sierra Leone,Rice,2000,2.65,0,Storage,Modelled Estimates,N/A
Sierra Leone,Rice,2000,4.4,0,Harvest,Modelled Estimates,N/A
Sierra Leone,Rice,2000,0.33,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2000,3.14,0,Farm,Modelled Estimates,N/A
Sierra Leone,Rice,2000,1.25,0,Farm,Modelled Estimates,N/A
Slovakia,Barley,2004,2.35,21500,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Barley,2003,2.67,21500,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Barley,2002,3.17,22000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Barley,2001,3.42,21000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Barley,2000,9.07,36000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Potatoes,2000,3.1,13000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Wheat,2004,1.36,24000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Wheat,2003,2.47,23000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Wheat,2002,1.99,31000,Whole supply chain,FAO's Questionnaires,FAO Sources
Slovakia,Wheat,2001,1.9,36000,Whole supply chain,FAO's Questionnaires,FAO Sources
Somalia,Maize,2020,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2020,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2020,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2020,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2020,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2020,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2020,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2019,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2019,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2019,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2019,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2019,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2019,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2019,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2018,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2018,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2018,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2018,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2018,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2018,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2018,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2017,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2017,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2017,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2017,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2017,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2017,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2017,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2016,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2016,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2016,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2016,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2016,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2016,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2016,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2015,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2015,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2015,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2015,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2015,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2015,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2015,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2014,6.42,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2014,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2014,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2014,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2014,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2014,1.43,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2014,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2013,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2013,14.4,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2013,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2013,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2013,1.3,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2013,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2013,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2012,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2012,14.13,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2012,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2012,3.78,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2012,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2012,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2012,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2011,1.65,0,Transport,Modelled Estimates,N/A
Somalia,Maize,2011,14.67,0,Harvest,Modelled Estimates,N/A
Somalia,Maize,2011,1.32,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2011,0.51,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2011,2.42,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2011,2.65,0,Storage,Modelled Estimates,N/A
Somalia,Maize,2011,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2010,4,0,Farm,Modelled Estimates,N/A
Somalia,Maize,2010,14.04,0,Harvest,Modelled Estimates,N/A
